,rra_id,rra_playerId,rra_dateAt,rra_partnerId,rra_brandId,rra_campaignId,rra_playerCountry,rra_registrationsCount,rra_depositsCount,firstDepositsSumEur,depositsSumEur,c_registrationDateAt,c_gender,c_age
21835,143368430400171025,5438305,2020-09-21 03:00:00,88092,102,100050,NL,0,0,0.0,0.0,2020-09-10 19:12:54,m,38.0
21836,147338166185668823,5438305,2020-09-18 03:00:00,88092,102,100050,NL,0,1,0.0,20.0,2020-09-10 19:12:54,m,38.0
21837,152658614719000824,5438305,2020-09-23 03:00:00,88092,102,100050,NL,0,0,0.0,0.0,2020-09-10 19:12:54,m,38.0
21838,156709343257566356,5438305,2020-10-01 03:00:00,88092,102,100050,NL,0,0,0.0,0.0,2020-09-10 19:12:54,m,38.0
21839,158460245439399180,5438305,2020-10-11 03:00:00,88092,102,100050,NL,0,0,0.0,0.0,2020-09-10 19:12:54,m,38.0
21840,160808120796433107,5438305,2020-09-17 03:00:00,88092,102,100050,NL,0,1,20.0,20.0,2020-09-10 19:12:54,m,38.0
21841,162198803465554630,5438305,2020-09-25 03:00:00,88092,102,100050,NL,0,2,0.0,70.0,2020-09-10 19:12:54,m,38.0
21842,174010060494007629,5438305,2020-10-09 03:00:00,88092,102,100050,NL,0,0,0.0,0.0,2020-09-10 19:12:54,m,38.0
21843,176398886517999109,5438305,2020-09-26 03:00:00,88092,102,100050,NL,0,1,0.0,20.0,2020-09-10 19:12:54,m,38.0
21844,180070856955805162,5438305,2020-10-18 03:00:00,88092,102,100050,NL,0,0,0.0,0.0,2020-09-10 19:12:54,m,38.0
21845,181268222827793873,5438305,2020-09-19 03:00:00,88092,102,100050,NL,0,0,0.0,0.0,2020-09-10 19:12:54,m,38.0
21846,198760796595058496,5438305,2020-10-17 03:00:00,88092,102,100050,NL,0,0,0.0,0.0,2020-09-10 19:12:54,m,38.0
21847,209839890642025166,5438305,2020-10-07 03:00:00,88092,102,100050,NL,0,1,0.0,50.0,2020-09-10 19:12:54,m,38.0
21848,214190347367635055,5438305,2020-10-12 03:00:00,88092,102,100050,NL,0,0,0.0,0.0,2020-09-10 19:12:54,m,38.0
21849,221468709091862330,5438305,2020-09-24 03:00:00,88092,102,100050,NL,0,3,0.0,90.0,2020-09-10 19:12:54,m,38.0
21850,232248988434328979,5438305,2020-09-27 03:00:00,88092,102,100050,NL,0,0,0.0,0.0,2020-09-10 19:12:54,m,38.0
21851,252139079015290954,5438305,2020-09-28 03:00:00,88092,102,100050,NL,0,3,0.0,120.0,2020-09-10 19:12:54,m,38.0
21852,253180672060983785,5438305,2020-10-16 03:00:00,88092,102,100050,NL,0,0,0.0,0.0,2020-09-10 19:12:54,m,38.0
21853,255909422521681961,5438305,2020-10-02 03:00:00,88092,102,100050,NL,0,0,0.0,0.0,2020-09-10 19:12:54,m,38.0
21854,258600166190952133,5438305,2020-10-10 03:00:00,88092,102,100050,NL,0,0,0.0,0.0,2020-09-10 19:12:54,m,38.0
21855,274049724570555155,5438305,2020-10-05 03:00:00,88092,102,100050,NL,0,3,0.0,90.0,2020-09-10 19:12:54,m,38.0
21856,298450426623831940,5438305,2020-10-13 03:00:00,88092,102,100050,NL,0,0,0.0,0.0,2020-09-10 19:12:54,m,38.0
21857,339309788702469049,5438305,2020-10-06 03:00:00,88092,102,100050,NL,0,1,0.0,50.0,2020-09-10 19:12:54,m,38.0
21858,420709977449578163,5438305,2020-10-08 03:00:00,88092,102,100050,NL,0,0,0.0,0.0,2020-09-10 19:12:54,m,38.0
21859,497002393288302770,5438305,2020-11-04 03:00:00,88092,102,100050,NL,0,0,0.0,0.0,2020-09-10 19:12:54,m,38.0
21860,639209222437561938,5438305,2020-09-30 03:00:00,88092,102,100050,NL,0,0,0.0,0.0,2020-09-10 19:12:54,m,38.0
21861,749608317187733355,5438305,2020-09-20 03:00:00,88092,102,100050,NL,0,0,0.0,0.0,2020-09-10 19:12:54,m,38.0
21931,161709063799949597,5622017,2020-09-28 03:00:00,82469,102,93436,NL,1,1,20.0,20.0,2020-09-28 09:58:56,m,27.0
21932,306249290299354994,5622017,2020-09-30 03:00:00,82469,102,93436,NL,0,0,0.0,0.0,2020-09-28 09:58:56,m,27.0
21933,161709063846100538,5458399,2020-09-28 03:00:00,86522,99,95900,AU,0,2,75.67,151.34,2020-09-12 17:07:03,m,44.0
21934,161709063847635625,5622006,2020-09-28 03:00:00,86609,102,95579,DE,1,1,100.0,100.0,2020-09-28 09:27:52,m,21.0
21935,710609177108762402,5622006,2020-09-29 03:00:00,86609,102,95579,DE,0,0,0.0,0.0,2020-09-28 09:27:52,m,21.0
22028,162159849045546119,5598624,2020-10-06 03:00:00,88081,99,98702,AU,0,1,12.11,12.11,2020-09-26 05:49:34,f,35.0
22029,215500581351907814,5598624,2020-10-15 03:00:00,88081,99,98702,AU,0,0,0.0,0.0,2020-09-26 05:49:34,f,35.0
22030,424809879279764451,5598624,2020-10-07 03:00:00,88081,99,98702,AU,0,1,0.0,12.13,2020-09-26 05:49:34,f,35.0
22034,162198803341820603,5590201,2020-09-25 03:00:00,82561,102,95152,DE,1,1,20.0,20.0,2020-09-25 12:44:26,m,28.0
22035,170900128312887451,5590201,2020-10-10 03:00:00,82561,102,95152,DE,0,0,0.0,0.0,2020-09-25 12:44:26,m,28.0
22036,162198803357827476,5590180,2020-09-25 03:00:00,85405,102,100461,NL,1,2,20.0,50.0,2020-09-25 12:04:26,m,33.0
22037,162198803368118603,5590197,2020-09-25 03:00:00,85678,102,102972,FI,1,1,100.0,100.0,2020-09-25 12:35:31,m,21.0
22038,232248988333961266,5590197,2020-09-27 03:00:00,85678,102,102972,FI,0,0,0.0,0.0,2020-09-25 12:35:31,m,21.0
22039,162198803463946324,5590081,2020-09-25 03:00:00,88092,99,101687,AU,1,2,15.1,30.2,2020-09-25 12:39:44,m,37.0
22040,797709712087261789,5590081,2020-10-03 03:00:00,88092,99,101687,AU,0,0,0.0,0.0,2020-09-25 12:39:44,m,37.0
22041,106969947222898191,5589728,2020-10-08 03:00:00,89366,99,101473,AU,0,0,0.0,0.0,2020-09-25 11:58:32,m,27.0
22042,162198803477454630,5589728,2020-09-25 03:00:00,89366,99,101473,AU,1,3,30.2,84.56,2020-09-25 11:58:32,m,27.0
22043,181699856636926822,5589728,2020-10-07 03:00:00,89366,99,101473,AU,0,5,0.0,133.41,2020-09-25 11:58:32,m,27.0
22044,220938954441875868,5589728,2020-09-27 03:00:00,89366,99,101473,AU,0,4,0.0,116.01,2020-09-25 11:58:32,m,27.0
22045,236239403634831733,5589728,2020-10-02 03:00:00,89366,99,101473,AU,0,0,0.0,0.0,2020-09-25 11:58:32,m,27.0
22046,273989313042914349,5589728,2020-10-01 03:00:00,89366,99,101473,AU,0,1,0.0,21.4,2020-09-25 11:58:32,m,27.0
22047,277268871414769911,5589728,2020-09-26 03:00:00,89366,99,101473,AU,0,0,0.0,0.0,2020-09-25 11:58:32,m,27.0
22048,283999135624502327,5589728,2020-09-29 03:00:00,89366,99,101473,AU,0,5,0.0,151.08,2020-09-25 11:58:32,m,27.0
22049,313089041250852188,5589728,2020-09-28 03:00:00,89366,99,101473,AU,0,0,0.0,0.0,2020-09-25 11:58:32,m,27.0
22050,639209222444766043,5589728,2020-09-30 03:00:00,89366,99,101473,AU,0,1,0.0,30.55,2020-09-25 11:58:32,m,27.0
22051,797709712133363710,5589728,2020-10-03 03:00:00,89366,99,101473,AU,0,3,0.0,64.17,2020-09-25 11:58:32,m,27.0
22052,797709712133363733,5589728,2020-10-04 03:00:00,89366,99,101473,AU,0,1,0.0,28.77,2020-09-25 11:58:32,m,27.0
22053,797709712133363754,5589728,2020-10-05 03:00:00,89366,99,101473,AU,0,1,0.0,21.35,2020-09-25 11:58:32,m,27.0
22054,842809766036948890,5589728,2020-10-06 03:00:00,89366,99,101473,AU,0,7,0.0,179.9,2020-09-25 11:58:32,m,27.0
22159,133441124959009413,5453440,2020-10-21 03:00:00,88092,102,100050,NL,0,0,0.0,0.0,2020-09-12 05:00:19,m,29.0
22160,162801121168645081,5453440,2020-10-20 03:00:00,88092,102,100050,NL,0,1,20.0,20.0,2020-09-12 05:00:19,m,29.0
22161,271901759129817620,5453440,2020-10-28 03:00:00,88092,102,100050,NL,0,0,0.0,0.0,2020-09-12 05:00:19,m,29.0
22219,163078392609408363,5542873,2020-09-20 03:00:00,85629,99,100394,AU,1,2,30.78,55.41,2020-09-21 00:01:37,m,34.0
22220,163078392623325317,5542647,2020-09-20 03:00:00,86609,102,95579,DE,1,1,25.0,25.0,2020-09-20 23:57:49,m,28.0
22221,206618837399953609,5542647,2020-09-25 03:00:00,86609,102,95579,DE,0,0,0.0,0.0,2020-09-20 23:57:49,m,28.0
22222,301898648659929221,5542647,2020-09-23 03:00:00,86609,102,95579,DE,0,0,0.0,0.0,2020-09-20 23:57:49,m,28.0
22223,163078392659736661,5542940,2020-09-20 03:00:00,88092,99,101687,AU,1,1,15.39,15.39,2020-09-21 00:29:34,f,45.0
22224,797709712086020369,5542940,2020-10-05 03:00:00,88092,99,101687,AU,0,0,0.0,0.0,2020-09-21 00:29:34,f,45.0
22225,163078392671177037,5543077,2020-09-20 03:00:00,88092,102,101694,NL,1,4,20.0,220.0,2020-09-21 00:50:12,f,48.0
22226,797709712105555923,5543077,2020-10-05 03:00:00,88092,102,101694,NL,0,0,0.0,0.0,2020-09-21 00:50:12,f,48.0
22227,113163272867312751,5506299,2020-11-13 03:00:00,89366,99,101473,AU,0,0,0.0,0.0,2020-09-17 14:52:10,m,39.0
22228,163078392673823703,5506299,2020-09-20 03:00:00,89366,99,101473,AU,0,1,92.35,92.35,2020-09-17 14:52:10,m,39.0
22229,165823454028956133,5506299,2020-11-15 03:00:00,89366,99,101473,AU,0,1,0.0,61.35,2020-09-17 14:52:10,m,39.0
22230,168039803828981601,5506299,2020-10-06 03:00:00,89366,99,101473,AU,0,0,0.0,0.0,2020-09-17 14:52:10,m,39.0
22231,197035047049076250,5506299,2020-12-03 03:00:00,89366,99,101473,AU,0,1,0.0,18.34,2020-09-17 14:52:10,m,39.0
22232,197035047049076252,5506299,2020-12-03 03:00:00,89366,99,101473,AU,0,0,0.0,0.0,2020-09-17 14:52:10,m,39.0
22233,222294948858392328,5506299,2020-12-02 03:00:00,89366,99,101473,AU,0,1,0.0,61.04,2020-09-17 14:52:10,m,39.0
22234,222294948858392337,5506299,2020-12-02 03:00:00,89366,99,101473,AU,0,0,0.0,0.0,2020-09-17 14:52:10,m,39.0
22235,225983578575229918,5506299,2020-11-17 03:00:00,89366,99,101473,AU,0,0,0.0,0.0,2020-09-17 14:52:10,m,39.0
22236,238804846932469076,5506299,2020-12-01 03:00:00,89366,99,101473,AU,0,1,0.0,30.72,2020-09-17 14:52:10,m,39.0
22237,238804846932469078,5506299,2020-12-01 03:00:00,89366,99,101473,AU,0,0,0.0,0.0,2020-09-17 14:52:10,m,39.0
22238,280959214872968159,5506299,2020-09-29 03:00:00,89366,99,101473,AU,0,1,0.0,60.67,2020-09-17 14:52:10,m,39.0
22239,294792548037137980,5506299,2020-11-05 03:00:00,89366,99,101473,AU,0,2,0.0,67.25,2020-09-17 14:52:10,m,39.0
22240,294792548037137982,5506299,2020-11-05 03:00:00,89366,99,101473,AU,0,0,0.0,0.0,2020-09-17 14:52:10,m,39.0
22241,302483533282730881,5506299,2020-11-16 03:00:00,89366,99,101473,AU,0,0,0.0,0.0,2020-09-17 14:52:10,m,39.0
22242,314208422967345976,5506299,2020-09-21 03:00:00,89366,99,101473,AU,0,0,0.0,0.0,2020-09-17 14:52:10,m,39.0
22243,324445141409492961,5506299,2020-12-04 03:00:00,89366,99,101473,AU,0,0,0.0,0.0,2020-09-17 14:52:10,m,39.0
22244,395505990810492134,5506299,2020-12-13 03:00:00,89366,99,101473,AU,0,5,0.0,228.71,2020-09-17 14:52:10,m,39.0
22245,797709712133363721,5506299,2020-10-04 03:00:00,89366,99,101473,AU,0,1,0.0,91.83,2020-09-17 14:52:10,m,39.0
22246,907900921210240990,5506299,2020-10-18 03:00:00,89366,99,101473,AU,0,1,0.0,60.4,2020-09-17 14:52:10,m,39.0
22275,163767943375074762,5447846,2020-09-15 03:00:00,86068,99,94554,AU,0,1,30.8,30.8,2020-09-11 17:16:45,m,23.0
22276,163767943377914564,5492121,2020-09-15 03:00:00,86288,102,95158,DE,1,1,80.0,80.0,2020-09-16 01:33:53,m,25.0
22277,167307950971632549,5492121,2020-09-16 03:00:00,86288,102,95158,DE,0,4,0.0,380.0,2020-09-16 01:33:53,m,25.0
22278,116388565603054073,5492125,2020-09-22 03:00:00,86609,102,95579,DE,0,0,0.0,0.0,2020-09-16 01:36:26,f,37.0
22279,163767943380143276,5492125,2020-09-15 03:00:00,86609,102,95579,DE,1,1,20.0,20.0,2020-09-16 01:36:26,f,37.0
22280,163848188808246278,5492125,2020-09-18 03:00:00,86609,102,95579,DE,0,0,0.0,0.0,2020-09-16 01:36:26,f,37.0
22281,167307950973839306,5492125,2020-09-16 03:00:00,86609,102,95579,DE,0,0,0.0,0.0,2020-09-16 01:36:26,f,37.0
22282,281718101993622997,5492125,2020-09-17 03:00:00,86609,102,95579,DE,0,1,0.0,20.0,2020-09-16 01:36:26,f,37.0
22283,669201011697799479,5492125,2020-10-19 03:00:00,86609,102,95579,DE,0,0,0.0,0.0,2020-09-16 01:36:26,f,37.0
22284,163767943381532221,5492129,2020-09-15 03:00:00,87099,102,96803,DE,1,1,20.0,20.0,2020-09-16 01:45:07,m,21.0
22285,163767943420728605,5489077,2020-09-15 03:00:00,88092,102,101694,NL,1,1,50.0,50.0,2020-09-15 18:26:02,f,40.0
22286,238907951138937029,5489077,2020-09-16 03:00:00,88092,102,101694,NL,0,0,0.0,0.0,2020-09-15 18:26:02,f,40.0
22287,163767943422706312,5492117,2020-09-15 03:00:00,88092,102,101694,NL,1,1,20.0,20.0,2020-09-16 01:19:04,f,24.0
22288,249288132310370616,5492117,2020-09-18 03:00:00,88092,102,101694,NL,0,0,0.0,0.0,2020-09-16 01:19:04,f,24.0
22289,535908083055723045,5492117,2020-09-17 03:00:00,88092,102,101694,NL,0,1,0.0,20.0,2020-09-16 01:19:04,f,24.0
22292,162360490689552595,5517731,2020-10-14 03:00:00,82469,99,98363,AU,0,0,0.0,0.0,2020-09-18 17:49:36,m,37.0
22293,163848188733574285,5517731,2020-09-18 03:00:00,82469,99,98363,AU,1,2,15.42,46.27,2020-09-18 17:49:36,m,37.0
22294,184278814652197630,5517731,2020-09-25 03:00:00,82469,99,98363,AU,0,2,0.0,27.18,2020-09-18 17:49:36,m,37.0
22295,288229822539354182,5517731,2020-10-06 03:00:00,82469,99,98363,AU,0,0,0.0,0.0,2020-09-18 17:49:36,m,37.0
22296,298588275723186404,5517731,2020-09-19 03:00:00,82469,99,98363,AU,0,0,0.0,0.0,2020-09-18 17:49:36,m,37.0
22297,578708867495311898,5517731,2020-09-26 03:00:00,82469,99,98363,AU,0,1,0.0,15.11,2020-09-18 17:49:36,m,37.0
22298,163848188743553925,5518226,2020-09-18 03:00:00,82469,102,93436,NL,1,1,20.0,20.0,2020-09-18 18:45:19,f,23.0
22299,797709711532103390,5518226,2020-10-03 03:00:00,82469,102,93436,NL,0,0,0.0,0.0,2020-09-18 18:45:19,f,23.0
22300,163848188764632552,5518209,2020-09-18 03:00:00,85405,102,96598,NL,1,1,20.0,20.0,2020-09-18 18:23:19,m,45.0
22301,249688859971259510,5518209,2020-09-26 03:00:00,85405,102,96598,NL,0,0,0.0,0.0,2020-09-18 18:23:19,m,45.0
22302,163848188765462380,5518212,2020-09-18 03:00:00,85405,102,98828,NL,1,1,20.0,20.0,2020-09-18 18:26:32,f,41.0
22303,797709711704611962,5518212,2020-10-03 03:00:00,85405,102,98828,NL,0,0,0.0,0.0,2020-09-18 18:26:32,f,41.0
22304,133441124910468573,5518196,2020-10-21 03:00:00,86443,102,95483,NO,0,0,0.0,0.0,2020-09-18 18:02:45,m,26.0
22305,163848188806673540,5518196,2020-09-18 03:00:00,86443,102,95483,NO,1,1,83.69,83.69,2020-09-18 18:02:45,m,26.0
22306,198760796530196976,5518196,2020-10-17 03:00:00,86443,102,95483,NO,0,1,0.0,45.63,2020-09-18 18:02:45,m,26.0
22307,521008995924905239,5518196,2020-09-27 03:00:00,86443,102,95483,NO,0,1,0.0,44.93,2020-09-18 18:02:45,m,26.0
22308,681509188437279347,5518196,2020-09-29 03:00:00,86443,102,95483,NO,0,1,0.0,90.45,2020-09-18 18:02:45,m,26.0
22309,163848188809830374,5518055,2020-09-18 03:00:00,86809,99,96489,AU,1,1,12.34,12.34,2020-09-18 18:23:02,f,47.0
22310,797709711855041606,5518055,2020-10-03 03:00:00,86809,99,96489,AU,0,0,0.0,0.0,2020-09-18 18:23:02,f,47.0
22311,163848188888661189,5518199,2020-09-18 03:00:00,88092,102,101694,NL,1,1,20.0,20.0,2020-09-18 18:02:50,m,41.0
22312,797709712102012229,5518199,2020-10-03 03:00:00,88092,102,101694,NL,0,0,0.0,0.0,2020-09-18 18:02:50,m,41.0
22313,163848188891747021,5457776,2020-09-18 03:00:00,88956,102,100599,FI,0,1,20.0,20.0,2020-09-12 15:14:26,m,39.0
22314,163848188891747038,5517493,2020-09-18 03:00:00,88956,102,100599,FI,1,1,75.0,75.0,2020-09-18 16:10:51,m,29.0
22315,797709712123859047,5517493,2020-10-03 03:00:00,88956,102,100599,FI,0,0,0.0,0.0,2020-09-18 16:10:51,m,29.0
22316,143368430415090718,5517500,2020-09-21 03:00:00,88956,102,100599,FI,0,2,0.0,90.0,2020-09-18 16:22:29,m,26.0
22317,163848188891747041,5517500,2020-09-18 03:00:00,88956,102,100599,FI,1,1,80.0,80.0,2020-09-18 16:22:29,m,26.0
22318,163848188891747047,5518222,2020-09-18 03:00:00,88956,102,100599,FI,1,1,40.0,40.0,2020-09-18 18:41:02,m,31.0
22325,163928456042739520,5548781,2020-09-21 03:00:00,82469,99,102386,AU,1,2,92.06,122.75,2020-09-21 15:53:37,m,37.0
22326,775809131736186840,5548781,2020-09-29 03:00:00,82469,99,102386,AU,0,0,0.0,0.0,2020-09-21 15:53:37,m,37.0
22327,163928456050619037,5549348,2020-09-21 03:00:00,82469,102,101571,NL,1,1,25.0,25.0,2020-09-21 16:25:52,m,27.0
22328,119138701413572399,5549335,2020-09-24 03:00:00,82469,102,102385,NL,0,15,0.0,750.0,2020-09-21 16:13:20,m,46.0
22329,120348769358301424,5549335,2020-09-25 03:00:00,82469,102,102385,NL,0,7,0.0,350.0,2020-09-21 16:13:20,m,46.0
22330,122484186319368111,5549335,2020-11-23 03:00:00,82469,102,102385,NL,0,1,0.0,20.0,2020-09-21 16:13:20,m,46.0
22331,131810218902677462,5549335,2020-10-11 03:00:00,82469,102,102385,NL,0,2,0.0,40.0,2020-09-21 16:13:20,m,46.0
22332,133831396667632139,5549335,2020-10-24 03:00:00,82469,102,102385,NL,0,8,0.0,400.0,2020-09-21 16:13:20,m,46.0
22333,146104658169400182,5549335,2020-11-29 03:00:00,82469,102,102385,NL,0,0,0.0,0.0,2020-09-21 16:13:20,m,46.0
22334,152812563096750673,5549335,2020-11-05 03:00:00,82469,102,102385,NL,0,3,0.0,150.0,2020-09-21 16:13:20,m,46.0
22335,154312899065042154,5549335,2020-11-09 03:00:00,82469,102,102385,NL,0,0,0.0,0.0,2020-09-21 16:13:20,m,46.0
22336,156634560003746756,5549335,2020-11-27 03:00:00,82469,102,102385,NL,0,2,0.0,100.0,2020-09-21 16:13:20,m,46.0
22337,163928456050619058,5549335,2020-09-21 03:00:00,82469,102,102385,NL,1,1,20.0,20.0,2020-09-21 16:13:20,m,46.0
22338,165834567556406965,5549335,2020-11-28 03:00:00,82469,102,102385,NL,0,7,0.0,280.0,2020-09-21 16:13:20,m,46.0
22339,179331487263426413,5549335,2020-10-25 03:00:00,82469,102,102385,NL,0,3,0.0,150.0,2020-09-21 16:13:20,m,46.0
22340,203241328718314564,5549335,2020-10-23 03:00:00,82469,102,102385,NL,0,5,0.0,250.0,2020-09-21 16:13:20,m,46.0
22341,240382574441214749,5549335,2020-11-06 03:00:00,82469,102,102385,NL,0,7,0.0,350.0,2020-09-21 16:13:20,m,46.0
22342,242232665020658670,5549335,2020-11-07 03:00:00,82469,102,102385,NL,0,0,0.0,0.0,2020-09-21 16:13:20,m,46.0
22343,296090343474543001,5549335,2020-10-12 03:00:00,82469,102,102385,NL,0,5,0.0,100.0,2020-09-21 16:13:20,m,46.0
22344,313089041144438498,5549335,2020-09-28 03:00:00,82469,102,102385,NL,0,3,0.0,150.0,2020-09-21 16:13:20,m,46.0
22345,364709154395001043,5549335,2020-09-29 03:00:00,82469,102,102385,NL,0,8,0.0,400.0,2020-09-21 16:13:20,m,46.0
22346,402104212723157583,5549335,2020-11-24 03:00:00,82469,102,102385,NL,0,11,0.0,550.0,2020-09-21 16:13:20,m,46.0
22347,753709026040800282,5549335,2020-09-27 03:00:00,82469,102,102385,NL,0,8,0.0,400.0,2020-09-21 16:13:20,m,46.0
22348,759001623158961592,5549335,2020-10-26 03:00:00,82469,102,102385,NL,0,0,0.0,0.0,2020-09-21 16:13:20,m,46.0
22349,797709711532103409,5549335,2020-10-03 03:00:00,82469,102,102385,NL,0,2,0.0,100.0,2020-09-21 16:13:20,m,46.0
22350,988800203803218385,5549335,2020-10-10 03:00:00,82469,102,102385,NL,0,3,0.0,60.0,2020-09-21 16:13:20,m,46.0
22351,163928456050619061,5549343,2020-09-21 03:00:00,82469,102,102385,NL,1,1,20.0,20.0,2020-09-21 16:23:21,f,33.0
22352,163928456062552449,5545646,2020-09-21 03:00:00,84181,99,90506,AU,1,1,30.69,30.69,2020-09-21 07:00:13,f,39.0
22353,239348524003787182,5545646,2020-09-22 03:00:00,84181,99,90506,AU,0,0,0.0,0.0,2020-09-21 07:00:13,f,39.0
22354,775809131749249019,5545646,2020-09-29 03:00:00,84181,99,90506,AU,0,0,0.0,0.0,2020-09-21 07:00:13,f,39.0
22355,118908505125988041,5549116,2020-09-22 03:00:00,84181,99,101289,AU,0,1,0.0,9.2,2020-09-21 16:18:02,m,19.0
22356,163928456063318298,5549116,2020-09-21 03:00:00,84181,99,101289,AU,1,2,9.21,16.49,2020-09-21 16:18:02,m,19.0
22357,128418516463006243,5512470,2020-09-22 03:00:00,85629,99,101286,AU,0,0,0.0,0.0,2020-09-18 03:20:26,m,24.0
22358,152909732010590635,5512470,2020-10-05 03:00:00,85629,99,101286,AU,0,0,0.0,0.0,2020-09-18 03:20:26,m,24.0
22359,163928456075247832,5512470,2020-09-21 03:00:00,85629,99,101286,AU,0,1,15.34,15.34,2020-09-18 03:20:26,m,24.0
22360,195728731654889083,5512470,2020-09-24 03:00:00,85629,99,101286,AU,0,0,0.0,0.0,2020-09-18 03:20:26,m,24.0
22361,104408693916097303,5468913,2020-09-24 03:00:00,86068,99,99950,NO,0,0,0.0,0.0,2020-09-13 17:59:56,f,42.0
22362,128418516489152083,5468913,2020-09-22 03:00:00,86068,99,99950,NO,0,1,0.0,73.07,2020-09-13 17:59:56,f,42.0
22363,163928456099316434,5468913,2020-09-21 03:00:00,86068,99,99950,NO,0,1,91.32,91.32,2020-09-13 17:59:56,f,42.0
22364,165048603324637745,5468913,2020-09-23 03:00:00,86068,99,99950,NO,0,1,0.0,72.67,2020-09-13 17:59:56,f,42.0
22365,284428905333759542,5468913,2020-09-26 03:00:00,86068,99,99950,NO,0,0,0.0,0.0,2020-09-13 17:59:56,f,42.0
22366,500708795837386972,5468913,2020-09-25 03:00:00,86068,99,99950,NO,0,0,0.0,0.0,2020-09-13 17:59:56,f,42.0
22367,163928456100810493,5549093,2020-09-21 03:00:00,86068,99,102190,AU,1,5,76.72,199.47,2020-09-21 16:04:13,m,45.0
22368,122563612534735795,5515215,2020-11-17 03:00:00,88092,102,101694,NL,0,0,0.0,0.0,2020-09-18 10:38:12,m,25.0
22369,139332989705412203,5515215,2020-11-10 03:00:00,88092,102,101694,NL,0,0,0.0,0.0,2020-09-18 10:38:12,m,25.0
22370,153228792126822097,5515215,2020-09-25 03:00:00,88092,102,101694,NL,0,3,0.0,270.0,2020-09-18 10:38:12,m,25.0
22371,161709063905131148,5515215,2020-09-28 03:00:00,88092,102,101694,NL,0,0,0.0,0.0,2020-09-18 10:38:12,m,25.0
22372,163928456177913140,5515215,2020-09-21 03:00:00,88092,102,101694,NL,0,1,20.0,20.0,2020-09-18 10:38:12,m,25.0
22373,189818652514734302,5515215,2020-09-23 03:00:00,88092,102,101694,NL,0,2,0.0,40.0,2020-09-18 10:38:12,m,25.0
22374,211408984655950952,5515215,2020-09-27 03:00:00,88092,102,101694,NL,0,0,0.0,0.0,2020-09-18 10:38:12,m,25.0
22375,231189905762417055,5515215,2020-10-07 03:00:00,88092,102,101694,NL,0,0,0.0,0.0,2020-09-18 10:38:12,m,25.0
22376,234039271558831185,5515215,2020-09-30 03:00:00,88092,102,101694,NL,0,0,0.0,0.0,2020-09-18 10:38:12,m,25.0
22377,249688860065395175,5515215,2020-09-26 03:00:00,88092,102,101694,NL,0,0,0.0,0.0,2020-09-18 10:38:12,m,25.0
22378,273600551225338617,5515215,2020-10-14 03:00:00,88092,102,101694,NL,0,0,0.0,0.0,2020-09-18 10:38:12,m,25.0
22379,484801158956051587,5515215,2020-10-21 03:00:00,88092,102,101694,NL,0,0,0.0,0.0,2020-09-18 10:38:12,m,25.0
22380,615008705317000309,5515215,2020-09-24 03:00:00,88092,102,101694,NL,0,7,0.0,290.0,2020-09-18 10:38:12,m,25.0
22381,740300966433399150,5515215,2020-10-19 03:00:00,88092,102,101694,NL,0,0,0.0,0.0,2020-09-18 10:38:12,m,25.0
22382,884003167134234569,5515215,2020-11-12 03:00:00,88092,102,101694,NL,0,0,0.0,0.0,2020-09-18 10:38:12,m,25.0
22383,163928456193763358,5549338,2020-09-21 03:00:00,88092,102,101694,NL,1,2,20.0,40.0,2020-09-21 16:14:15,m,29.0
22384,163928456193763360,5549349,2020-09-21 03:00:00,88092,102,101694,NL,1,1,20.0,20.0,2020-09-21 16:31:07,m,46.0
22385,165048603390197418,5549349,2020-09-23 03:00:00,88092,102,101694,NL,0,0,0.0,0.0,2020-09-21 16:31:07,m,46.0
22386,309298558133381750,5549349,2020-09-22 03:00:00,88092,102,101694,NL,0,0,0.0,0.0,2020-09-21 16:31:07,m,46.0
22387,153228792128378241,5549350,2020-09-25 03:00:00,88092,102,101694,NL,0,2,0.0,40.0,2020-09-21 16:32:58,m,35.0
22388,163928456193763363,5549350,2020-09-21 03:00:00,88092,102,101694,NL,1,1,20.0,20.0,2020-09-21 16:32:58,m,35.0
22389,797709712106756899,5549350,2020-10-03 03:00:00,88092,102,101694,NL,0,0,0.0,0.0,2020-09-21 16:32:58,m,35.0
22390,163928456193763365,5549353,2020-09-21 03:00:00,88092,102,101694,NL,1,1,20.0,20.0,2020-09-21 16:45:54,m,24.0
22391,842809766031091693,5549353,2020-10-06 03:00:00,88092,102,101694,NL,0,0,0.0,0.0,2020-09-21 16:45:54,m,24.0
22392,144119150739540142,5549105,2020-09-29 03:00:00,89366,99,101473,AU,0,1,0.0,60.67,2020-09-21 16:06:36,m,29.0
22393,163928456198371644,5549105,2020-09-21 03:00:00,89366,99,101473,AU,1,2,30.69,61.38,2020-09-21 16:06:36,m,29.0
22394,205210052942487000,5549105,2020-10-09 03:00:00,89366,99,101473,AU,0,2,0.0,94.49,2020-09-21 16:06:36,m,29.0
22395,273600551235724312,5549105,2020-10-14 03:00:00,89366,99,101473,AU,0,1,0.0,45.72,2020-09-21 16:06:36,m,29.0
22406,163947928444242468,5489540,2020-09-15 03:00:00,82464,102,95148,AT,1,3,50.0,150.0,2020-09-15 19:31:33,f,25.0
